[ 2025-10-27 20:11:55,756 ] 161 numexpr.utils - INFO - NumExpr defaulting to 12 threads.
[ 2025-10-27 20:12:02,086 ] 19 root - INFO - Initiated the data ingestion component
[ 2025-10-27 20:12:04,570 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-10-27 20:12:04,570 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-10-27 20:12:04,571 ] 75 root - INFO - Exporting train and test file path.
[ 2025-10-27 20:12:04,616 ] 84 root - INFO - Exported train and test file path.
[ 2025-10-27 20:12:04,619 ] 21 root - INFO - Completed the data ingestion component
[ 2025-10-27 20:12:04,622 ] 25 root - INFO - Initiated the data validation component
[ 2025-10-27 20:12:04,679 ] 32 root - INFO - Required number of columns:1
[ 2025-10-27 20:12:04,679 ] 33 root - INFO - Data frame has columns:13
[ 2025-10-27 20:12:04,679 ] 32 root - INFO - Required number of columns:1
[ 2025-10-27 20:12:04,679 ] 33 root - INFO - Data frame has columns:13
[ 2025-10-27 20:12:04,826 ] 29 root - INFO - Initiated the data transformation component
[ 2025-10-27 20:12:04,826 ] 89 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-10-27 20:12:04,910 ] 110 root - INFO - Numeric columns: ['time', 'latitude', 'longitude', 'depth', 'nst', 'gap', 'dmin', 'rms', 'updated']
[ 2025-10-27 20:12:04,910 ] 111 root - INFO - Categorical columns: ['magType', 'net', 'id']
[ 2025-10-27 20:12:04,910 ] 65 root - INFO - Initializing numeric and categorical transformation pipelines
[ 2025-10-27 20:12:16,988 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-27 20:12:16,989 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-27 20:12:16,989 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-10-27 20:12:16,991 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-10-27 20:12:16,991 ] 143 root - INFO - Saved transformed train CSV at: Artifacts\10_27_2025_20_11_56\data_transformation\transformed\train.csv
[ 2025-10-27 20:12:16,991 ] 144 root - INFO - Saved transformed test CSV at: Artifacts\10_27_2025_20_11_56\data_transformation\transformed\test.csv
[ 2025-10-27 20:12:16,991 ] 145 root - INFO - Data transformation completed successfully
[ 2025-10-27 20:12:17,012 ] 33 root - INFO - Completed the data transformation component
[ 2025-10-27 20:12:17,012 ] 35 root - INFO - Model Training sstared
