[ 2025-10-27 18:36:38,753 ] 161 numexpr.utils - INFO - NumExpr defaulting to 12 threads.
[ 2025-10-27 18:36:41,041 ] 19 root - INFO - Initiated the data ingestion component
[ 2025-10-27 18:36:43,547 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-10-27 18:36:43,548 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-10-27 18:36:43,548 ] 75 root - INFO - Exporting train and test file path.
[ 2025-10-27 18:36:43,579 ] 84 root - INFO - Exported train and test file path.
[ 2025-10-27 18:36:43,581 ] 21 root - INFO - Completed the data ingestion component
[ 2025-10-27 18:36:43,583 ] 25 root - INFO - Initiated the data validation component
[ 2025-10-27 18:36:43,677 ] 32 root - INFO - Required number of columns:1
[ 2025-10-27 18:36:43,677 ] 33 root - INFO - Data frame has columns:13
[ 2025-10-27 18:36:43,677 ] 32 root - INFO - Required number of columns:1
[ 2025-10-27 18:36:43,677 ] 33 root - INFO - Data frame has columns:13
[ 2025-10-27 18:36:43,754 ] 29 root - INFO - Initiated the data transformation component
[ 2025-10-27 18:36:43,754 ] 89 root - INFO - Entered initiate_data_transformation method of DataTransformation class
